Sura;Aya;Bagian;Arabic;Transliteration
57;25;4;وَرُسُلَهٗ بِالْغَيْبِۗ اِنَّ اللّٰهَ قَوِيٌّ عَزِيْزٌ ࣖ;wa rusulahụ bil-gaīb, innallāha qawiyyun 'azī
57;26;1;وَلَقَدْ اَرْسَلْنَا نُوْحًا وَّاِبْرٰهِيْمَ وَجَعَلْنَا فِيْ ذُرِّيَّتِهِمَا;laqad arsalnā nụḥaw wa ibrāhīma wa ja'alnā fī żurriyyatihim
57;26;2;النُّبُوَّةَ وَالْكِتٰبَ فَمِنْهُمْ مُّهْتَدٍۚ وَكَثِيْرٌ مِّنْهُمْ فٰسِقُوْنَ;n-nubuwwata wal-kitāba fa min-hum muhtad, wa kaṡīrum min-hum fās
57;27;1;ثُمَّ قَفَّيْنَا عَلٰٓى اٰثَارِهِمْ بِرُسُلِنَا وَقَفَّيْنَا بِعِيْسَى ابْنِ مَرْيَمَ وَاٰتَيْنٰهُ الْاِنْجِيْلَ;ṡumma qaffainā 'alā āṡārihim birusulinā wa qaffainā bi'īsabni maryama wa ātaināhul-injī
57;27;2;ەۙ وَجَعَلْنَا فِيْ قُلُوْبِ الَّذِيْنَ اتَّبَعُوْهُ رَأْفَةً وَّرَحْمَةً ۗوَرَهْبَانِيَّةَ ِۨابْتَدَعُوْهَا;a wa ja'alnā fī qulụbillażīnattaba'ụhu ra`fataw wa raḥmah, wa rahbāniyyatanibtada'
57;27;3;مَا كَتَبْنٰهَا عَلَيْهِمْ اِلَّا ابْتِغَاۤءَ رِضْوَانِ اللّٰهِ فَمَا رَعَوْهَا حَقَّ رِعَايَتِهَا ۚفَاٰتَيْنَا;mā katabnāhā 'alaihim illabtigā`a riḍwānillāhi fa mā ra'auhā ḥaqqa ri'āyatihā, fa ātain
57;27;4;الَّذِيْنَ اٰمَنُوْا مِنْهُمْ اَجْرَهُمْ ۚ وَكَثِيْرٌ مِّنْهُمْ فٰسِقُوْنَ;lażīna āmanụ min-hum ajrahum, wa kaṡīrum min-hum fāsiq
57;28;1;يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوا اتَّقُوا اللّٰهَ وَاٰمِنُوْا بِرَسُوْلِهٖ;yā ayyuhallażīna āmanuttaqullāha wa āminụ birasụlihī
57;28;2;يُؤْتِكُمْ كِفْلَيْنِ مِنْ رَّحْمَتِهٖ وَيَجْعَلْ لَّكُمْ نُوْرًا تَمْشُوْنَ; yu`tikum kiflaini mir raḥmatihī wa yaj'al lakum nụran tamsy
57;28;3;بِهٖ وَيَغْفِرْ لَكُمْۗ وَاللّٰهُ غَفُوْرٌ رَّحِيْمٌۙ;bihī wa yagfir lakum, wallāhu gafụrur raḥīm
57;29;1;لِّئَلَّا يَعْلَمَ اَهْلُ الْكِتٰبِ اَلَّا يَقْدِرُوْنَ عَلٰى;li`allā ya'lama ahlul-kitābi allā yaqdirụna 'al
57;29;2;شَيْءٍ مِّنْ فَضْلِ اللّٰهِ وَاَنَّ الْفَضْلَ بِيَدِ اللّٰهِ يُؤْتِيْهِ;syai`im min faḍlillāhi wa annal-faḍla biyadillāhi yu`tīh
57;29;3;مَنْ يَّشَاۤءُ ۗوَاللّٰهُ ذُو الْفَضْلِ الْعَظِيْمِ ࣖ ۔; may yasyā`, wallāhu żul-faḍlil-'aẓīm
58;1;1;قَدْ سَمِعَ اللّٰهُ قَوْلَ الَّتِيْ تُجَادِلُكَ فِيْ زَوْجِهَا وَتَشْتَكِيْٓ اِلَى;qad sami'allāhu qaulallatī tujādiluka fī zaujihā wa tasytakī il
58;1;2;اللّٰهِ ۖوَاللّٰهُ يَسْمَعُ تَحَاوُرَكُمَاۗ اِنَّ اللّٰهَ سَمِيْعٌۢ بَصِيْرٌ;lallāhi wallāhu yasma'u taḥāwurakumā, innallāha samī'um baṣīr
58;2;1;اَلَّذِيْنَ يُظٰهِرُوْنَ مِنْكُمْ مِّنْ نِّسَاۤىِٕهِمْ مَّا هُنَّ اُمَّهٰتِهِمْۗ;allażīna yuẓāhirụna mingkum min nisā`ihim mā hunna ummahātihi
58;2;2;اِنْ اُمَّهٰتُهُمْ اِلَّا الّٰۤـِٔيْ وَلَدْنَهُمْۗ وَاِنَّهُمْ لَيَقُوْلُوْنَ;in ummahātuhum illal-lā`ī waladnahum, wa innahum layaqụl
58;2;3;مُنْكَرًا مِّنَ الْقَوْلِ وَزُوْرًاۗ وَاِنَّ اللّٰهَ لَعَفُوٌّ غَفُوْرٌ;mungkaram minal-qauli wazụrā, wa innallāha la'afuwwun gaf
58;3;1;وَالَّذِيْنَ يُظٰهِرُوْنَ مِنْ نِّسَاۤىِٕهِمْ ثُمَّ يَعُوْدُوْنَ لِمَا;wallażīna yuẓāhirụna min nisā`ihim ṡumma ya'ụdụna limā
58;3;2;قَالُوْا فَتَحْرِيْرُ رَقَبَةٍ مِّنْ قَبْلِ اَنْ يَّتَمَاۤسَّاۗ ذٰلِكُمْ;qālụ fa taḥrīru raqabatim ming qabli ay yatamāssā, żālik
58;3;3;تُوْعَظُوْنَ بِهٖۗ وَاللّٰهُ بِمَا تَعْمَلُوْنَ خَبِيْرٌ; tụ'aẓụna bih, wallāhu bimā ta'malụna khabīr
58;4;1;فَمَنْ لَّمْ يَجِدْ فَصِيَامُ شَهْرَيْنِ مُتَتَابِعَيْنِ مِنْ قَبْلِ اَنْ يَّتَمَاۤسَّاۗ;fa mal lam yajid fa ṣiyāmu syahraini mutatābi'aini ming qabli ay yatamāss
58;4;2;فَمَنْ لَّمْ يَسْتَطِعْ فَاِطْعَامُ سِتِّيْنَ مِسْكِيْنًاۗ ذٰلِكَ لِتُؤْمِنُوْا بِاللّٰهِ;fa mal lam yastaṭi' fa iṭ'āmu sittīna miskīnā, żālika litu`minụ billā
58;4;3;وَرَسُوْلِهٖۗ وَتِلْكَ حُدُوْدُ اللّٰهِ ۗوَلِلْكٰفِرِيْنَ عَذَابٌ اَلِيْمٌ;rasụlih, wa tilka ḥudụdullāh, wa lil-kāfirīna 'ażābun alīm
58;5;1;اِنَّ الَّذِيْنَ يُحَاۤدُّوْنَ اللّٰهَ وَرَسُوْلَهٗ كُبِتُوْا كَمَا كُبِتَ الَّذِيْنَ مِنْ;nallażīna yuḥāddụnallāha wa rasụlahụ kubitụ kamā kubitallażīna min
58;5;2;قَبْلِهِمْ وَقَدْ اَنْزَلْنَآ اٰيٰتٍۢ بَيِّنٰتٍۗ وَلِلْكٰفِرِيْنَ عَذَابٌ مُّهِيْنٌۚ; qablihim wa qad anzalnā āyātim bayyināt, wa lil-kāfirīna 'ażābum muhīn
58;6;1;يَوْمَ يَبْعَثُهُمُ اللّٰهُ جَمِيْعًا فَيُنَبِّئُهُمْ بِمَا عَمِلُوْاۗ;yauma yab'aṡuhumullāhu jamī'an fa yunabbi`uhum bimā 'amilụ
58;6;2;اَحْصٰىهُ اللّٰهُ وَنَسُوْهُۗ وَاللّٰهُ عَلٰى كُلِّ شَيْءٍ شَهِيْدٌ ࣖ;, aḥṣāhullāhu wa nasụh, wallāhu 'alā kulli syai`in syahīd
58;7;1;اَلَمْ تَرَ اَنَّ اللّٰهَ يَعْلَمُ مَا فِى السَّمٰوٰتِ وَمَا فِى الْاَرْضِۗ مَا يَكُوْنُ;a lam tara annallāha ya'lamu mā fis-samāwāti wa mā fil-arḍ, mā yak
58;7;2;مِنْ نَّجْوٰى ثَلٰثَةٍ اِلَّا هُوَ رَابِعُهُمْ وَلَا خَمْسَةٍ اِلَّا هُوَ سَادِسُهُمْ وَلَآ; min najwā ṡalāṡatin illā huwa rābi'uhum wa lā khamsatin illā huwa sādisuhum wa 
58;7;3;اَدْنٰى مِنْ ذٰلِكَ وَلَآ اَكْثَرَ اِلَّا هُوَ مَعَهُمْ اَيْنَ مَا كَانُوْاۚ ثُمَّ يُنَبِّئُهُمْ;adnā min żālika wa lā akṡara illā huwa ma'ahum aina mā kānụ, ṡumma yunabbi`uh
58;7;4;بِمَا عَمِلُوْا يَوْمَ الْقِيٰمَةِۗ اِنَّ اللّٰهَ بِكُلِّ شَيْءٍ عَلِيْمٌ; bimā 'amilụ yaumal-qiyāmah, innallāha bikulli syai`in 'alīm
58;8;1;اَلَمْ تَرَ اِلَى الَّذِيْنَ نُهُوْا عَنِ النَّجْوٰى ثُمَّ يَعُوْدُوْنَ لِمَا نُهُوْا عَنْهُ;lam tara ilallażīna nuhụ 'anin-najwā ṡumma ya'ụdụna limā nuhụ 'an-hu
58;8;2;وَيَتَنٰجَوْنَ بِالْاِثْمِ وَالْعُدْوَانِ وَمَعْصِيَتِ الرَّسُوْلِۖ وَاِذَا جَاۤءُوْكَ حَيَّوْكَ;wa yatanājauna bil-iṡmi wal-'udwāni wa ma'ṣiyatir-rasụli wa iżā jā`ụka ḥayy
58;8;3;بِمَا لَمْ يُحَيِّكَ بِهِ اللّٰهُ ۙوَيَقُوْلُوْنَ فِيْٓ اَنْفُسِهِمْ لَوْلَا يُعَذِّبُنَا اللّٰهُ;bimā lam yuḥayyika bihillāhu wa yaqụlụna fī anfusihim lau lā yu'ażżibunallā
58;8;4;بِمَا نَقُوْلُۗ حَسْبُهُمْ جَهَنَّمُۚ يَصْلَوْنَهَاۚ فَبِئْسَ الْمَصِيْرُ;bimā naqụl, ḥasbuhum jahannam, yaṣlaunahā, fa bi`sal-maṣ
58;9;1;يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوْٓا اِذَا تَنَاجَيْتُمْ فَلَا تَتَنَاجَوْا;yā ayyuhallażīna āmanū iżā tanājaitum fa lā tatanāja
58;9;2;بِالْاِثْمِ وَالْعُدْوَانِ وَمَعْصِيَتِ الرَّسُوْلِ وَتَنَاجَوْا بِالْبِرِّ;iṡmi wal-'udwāni wa ma'ṣiyatir-rasụli wa tanājau bil-birr
58;9;3;وَالتَّقْوٰىۗ وَاتَّقُوا اللّٰهَ الَّذِيْٓ اِلَيْهِ تُحْشَرُوْنَ; wat-taqwā, wattaqullāhallażī ilaihi tuḥsyar
58;10;1;اِنَّمَا النَّجْوٰى مِنَ الشَّيْطٰنِ لِيَحْزُنَ الَّذِيْنَ اٰمَنُوْا وَلَيْسَ بِضَاۤرِّهِمْ;innaman-najwā minasy-syaiṭāni liyaḥzunallażīna āmanụ wa laisa biḍārrihi
58;10;2;شَيْـًٔا اِلَّا بِاِذْنِ اللّٰهِ ۗوَعَلَى اللّٰهِ فَلْيَتَوَكَّلِ الْمُؤْمِنُوْنَ;syai`an illā bi`iżnillāh, wa 'alallāhi falyatawakkalil-mu`min
58;11;1;يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوْٓا اِذَا قِيْلَ لَكُمْ تَفَسَّحُوْا فِى الْمَجٰلِسِ;yā ayyuhallażīna āmanū iżā qīla lakum tafassaḥụ fil-majālis
58;11;2;فَافْسَحُوْا يَفْسَحِ اللّٰهُ لَكُمْۚ وَاِذَا قِيْلَ انْشُزُوْا فَانْشُزُوْا;fafsaḥụ yafsaḥillāhu lakum, wa iżā qīlansyuzụ fansyuz
58;11;3;يَرْفَعِ اللّٰهُ الَّذِيْنَ اٰمَنُوْا مِنْكُمْۙ وَالَّذِيْنَ اُوْتُوا الْعِلْمَ;yarfa'illāhullażīna āmanụ mingkum wallażīna ụtul-'il
58;11;4;دَرَجٰتٍۗ وَاللّٰهُ بِمَا تَعْمَلُوْنَ خَبِيْرٌ;ma darajāt, wallāhu bimā ta'malụna khabīr
58;12;1;يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوْٓا اِذَا نَاجَيْتُمُ الرَّسُوْلَ فَقَدِّمُوْا;yā ayyuhallażīna āmanū iżā nājaitumur-rasụla fa qaddim
58;12;2;بَيْنَ يَدَيْ نَجْوٰىكُمْ صَدَقَةً ۗذٰلِكَ خَيْرٌ لَّكُمْ وَاَطْهَرُۗ;baina yadai najwākum ṣadaqah, żālika khairul lakum wa aṭ-har, 
58;12;3;فَاِنْ لَّمْ تَجِدُوْا فَاِنَّ اللّٰهَ غَفُوْرٌ رَّحِيْمٌ;fa il lam tajidụ fa innallāha gafụrur raḥīm
58;13;1;ءَاَشْفَقْتُمْ اَنْ تُقَدِّمُوْا بَيْنَ يَدَيْ نَجْوٰىكُمْ صَدَقٰتٍۗ فَاِذْ لَمْ;a asyfaqtum an tuqaddimụ baina yadai najwākum ṣadaqāt, fa iż lam
58;13;2;تَفْعَلُوْا وَتَابَ اللّٰهُ عَلَيْكُمْ فَاَقِيْمُوا الصَّلٰوةَ وَاٰتُوا الزَّكٰوةَ;taf'alụ wa tāballāhu 'alaikum fa aqīmuṣ-ṣalāta wa ātuz-zakāta
58;13;3;وَاَطِيْعُوا اللّٰهَ وَرَسُوْلَهٗ ۗوَاللّٰهُ خَبِيْرٌ ۢبِمَا تَعْمَلُوْنَ ࣖ;wa aṭī'ullāha wa rasụlah, wallāhu khabīrum bimā ta'malụn
58;14;1;۞ اَلَمْ تَرَ اِلَى الَّذِيْنَ تَوَلَّوْا قَوْمًا غَضِبَ اللّٰهُ عَلَيْهِمْۗ مَا هُمْ; lam tara ilallażīna tawallau qauman gaḍiballāhu 'alaihim, mā hum
58;14;2;مِّنْكُمْ وَلَا مِنْهُمْۙ وَيَحْلِفُوْنَ عَلَى الْكَذِبِ وَهُمْ يَعْلَمُوْنَ;mingkum wa lā min-hum wa yaḥlifụna 'alal-każibi wa hum ya'
58;15;1;اَعَدَّ اللّٰهُ لَهُمْ عَذَابًا شَدِيْدًاۗ اِنَّهُمْ سَاۤءَ مَا كَانُوْا يَعْمَلُوْنَ;a'addallāhu lahum 'ażāban syadīdā, innahum sā`a mā kānụ ya'malụn
58;16;1;اِتَّخَذُوْٓا اَيْمَانَهُمْ جُنَّةً فَصَدُّوْا عَنْ سَبِيْلِ اللّٰهِ فَلَهُمْ عَذَابٌ مُّهِيْنٌ;ittakhażū aimānahum junnatan fa ṣaddụ 'an sabīlillāhi fa lahum 'ażābum muhīn
58;17;1;لَنْ تُغْنِيَ عَنْهُمْ اَمْوَالُهُمْ وَلَآ اَوْلَادُهُمْ مِّنَ اللّٰهِ;lan tugniya 'an-hum amwāluhum wa lā aulāduhum minallā
58;17;2;شَيْـًٔاۗ اُولٰۤىِٕكَ اَصْحٰبُ النَّارِۗ هُمْ فِيْهَا خٰلِدُوْنَ;syai`ā, ulā`ika aṣ-ḥābun-nār, hum fīhā khālidụn
58;18;1;يَوْمَ يَبْعَثُهُمُ اللّٰهُ جَمِيْعًا فَيَحْلِفُوْنَ لَهٗ كَمَا يَحْلِفُوْنَ لَكُمْ;yauma yab'aṡuhumullāhu jamī'an fa yaḥlifụna lahụ kamā yaḥlifụna lak
58;18;2;وَيَحْسَبُوْنَ اَنَّهُمْ عَلٰى شَيْءٍۗ اَلَآ اِنَّهُمْ هُمُ الْكٰذِبُوْنَ;wa yaḥsabụna annahum 'alā syaī`, alā innahum humul-kāżibụn
58;19;1;اِسْتَحْوَذَ عَلَيْهِمُ الشَّيْطٰنُ فَاَنْسٰىهُمْ ذِكْرَ اللّٰهِ ۗ اُولٰۤىِٕكَ;istaḥważa 'alaihimusy-syaiṭānu fa ansāhum żikrallāh, ulā`ika
58;19;2;حِزْبُ الشَّيْطٰنِۗ اَلَآ اِنَّ حِزْبَ الشَّيْطٰنِ هُمُ الْخٰسِرُوْنَ;ḥizbusy-syaiṭān, alā inna ḥizbasy-syaiṭāni humul-khāsirụn
58;20;1;اِنَّ الَّذِيْنَ يُحَاۤدُّوْنَ اللّٰهَ وَرَسُوْلَهٗٓ اُولٰۤىِٕكَ فِى الْاَذَلِّيْنَ;innallażīna yuḥāddụnallāha wa rasụlahū ulā`ika fil-ażallīn
58;21;1;كَتَبَ اللّٰهُ لَاَغْلِبَنَّ اَنَا۠ وَرُسُلِيْۗ اِنَّ اللّٰهَ قَوِيٌّ عَزِيْزٌ;kataballāhu la`aglibanna ana wa rusulī, innallāha qawiyyun 'azīz
58;22;1;لَا تَجِدُ قَوْمًا يُّؤْمِنُوْنَ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِ يُوَاۤدُّوْنَ مَنْ حَاۤدَّ اللّٰهَ وَرَسُوْلَهٗ وَلَوْ كَانُوْٓا;lā tajidu qaumay yu`minụna billāhi wal-yaumil-ākhiri yuwāddụna man ḥāddallāha wa rasụlahụ walau kān
58;22;2;اٰبَاۤءَهُمْ اَوْ اَبْنَاۤءَهُمْ اَوْ اِخْوَانَهُمْ اَوْ عَشِيْرَتَهُمْۗ اُولٰۤىِٕكَ كَتَبَ فِيْ قُلُوْبِهِمُ الْاِيْمَانَ;ābā`ahum au abnā`ahum au ikhwānahum au 'asyīratahum, ulā`ika kataba fī qulụbihimul-īmāna
58;22;3;وَاَيَّدَهُمْ بِرُوْحٍ مِّنْهُ ۗوَيُدْخِلُهُمْ جَنّٰتٍ تَجْرِيْ مِنْ تَحْتِهَا الْاَنْهٰرُ خٰلِدِيْنَ فِيْهَاۗ رَضِيَ اللّٰهُ; ayyadahum birụḥim min-h, wa yudkhiluhum jannātin tajrī min taḥtihal-an-hāru khālidīna fīhā, raḍiyall
58;22;4;عَنْهُمْ وَرَضُوْا عَنْهُۗ اُولٰۤىِٕكَ حِزْبُ اللّٰهِ ۗ اَلَآ اِنَّ حِزْبَ اللّٰهِ هُمُ الْمُفْلِحُوْنَ ࣖ;'an-hum wa raḍụ 'an-h, ulā`ika ḥizbullāh, alā inna ḥizballāhi humul-mufliḥ
59;1;1;سَبَّحَ لِلّٰهِ مَا فِى السَّمٰوٰتِ وَمَا فِى الْاَرْضِۚ وَهُوَ الْعَزِيْزُ الْحَكِيْمُ;sabbaḥa lillāhi mā fis-samāwāti wa mā fil-arḍ, wa huwal-'azīzul-ḥakīm
59;2;1;هُوَ الَّذِيْٓ اَخْرَجَ الَّذِيْنَ كَفَرُوْا مِنْ اَهْلِ الْكِتٰبِ مِنْ دِيَارِهِمْ لِاَوَّلِ الْحَشْرِۗ;huwallażī akhrajallażīna kafarụ min ahlil-kitābi min diyārihim li`awwalil-ḥasy
59;2;2;مَا ظَنَنْتُمْ اَنْ يَّخْرُجُوْا وَظَنُّوْٓا اَنَّهُمْ مَّانِعَتُهُمْ حُصُوْنُهُمْ مِّنَ اللّٰهِ فَاَتٰىهُمُ;mā ẓanantum ay yakhrujụ wa ẓannū annahum māni'atuhum ḥuṣụnuhum minallāhi fa atāhum
59;2;3;اللّٰهُ مِنْ حَيْثُ لَمْ يَحْتَسِبُوْا وَقَذَفَ فِيْ قُلُوْبِهِمُ الرُّعْبَ يُخْرِبُوْنَ بُيُوْتَهُمْ;llāhu min ḥaiṡu lam yaḥtasibụ wa qażafa fī qulụbihimur-ru'ba yukhribụna buyụtahum
59;2;4;بِاَيْدِيْهِمْ وَاَيْدِى الْمُؤْمِنِيْنَۙ فَاعْتَبِرُوْا يٰٓاُولِى الْاَبْصَارِ;bi`aidīhim wa aidil-mu`minīna fa'tabirụ yā ulil-abṣ
59;3;1;وَلَوْلَآ اَنْ كَتَبَ اللّٰهُ عَلَيْهِمُ الْجَلَاۤءَ لَعَذَّبَهُمْ;walau lā ang kataballāhu 'alaihimul-jalā`a la'ażżabah
59;3;2;فِى الدُّنْيَاۗ وَلَهُمْ فِى الْاٰخِرَةِ عَذَابُ النَّارِ;fid-dun-yā, wa lahum fil-ākhirati 'ażābun-
59;4;1;ذٰلِكَ بِاَنَّهُمْ شَاۤقُّوا اللّٰهَ وَرَسُوْلَهٗ ۖوَمَنْ;żālika bi`annahum syāqqullāha wa rasụlahụ wa 
59;4;2;يُّشَاۤقِّ اللّٰهَ فَاِنَّ اللّٰهَ شَدِيْدُ الْعِقَابِ;yusyāqqillāha fa innallāha syadīdul-'iqāb
59;5;1;مَا قَطَعْتُمْ مِّنْ لِّيْنَةٍ اَوْ تَرَكْتُمُوْهَا قَاۤىِٕمَةً عَلٰٓى;mā qaṭa'tum mil līnatin au taraktumụhā qā`imatan 'alā 
59;5;2;اُصُوْلِهَا فَبِاِذْنِ اللّٰهِ وَلِيُخْزِيَ الْفٰسِقِيْنَ;lihā fa bi`iżnillāhi wa liyukhziyal-fāsiqīn
59;6;1;وَمَآ اَفَاۤءَ اللّٰهُ عَلٰى رَسُوْلِهٖ مِنْهُمْ فَمَآ اَوْجَفْتُمْ;mā afā`allāhu 'alā rasụlihī min-hum fa mā aujaftum
59;6;2;عَلَيْهِ مِنْ خَيْلٍ وَّلَا رِكَابٍ وَّلٰكِنَّ اللّٰهَ يُسَلِّطُ رُسُلَهٗ;'alaihi min khailiw wa lā rikābiw wa lākinnallāha yusalliṭu rusula
59;6;3;عَلٰى مَنْ يَّشَاۤءُۗ وَاللّٰهُ عَلٰى كُلِّ شَيْءٍ قَدِيْرٌ;ụ 'alā may yasyā`, wallāhu 'alā kulli syai`ing qadīr
59;7;1;مَآ اَفَاۤءَ اللّٰهُ عَلٰى رَسُوْلِهٖ مِنْ اَهْلِ الْقُرٰى فَلِلّٰهِ وَلِلرَّسُوْلِ وَلِذِى;mā afā`allāhu 'alā rasụlihī min ahlil-qurā fa lillāhi wa lir-rasụli wa
59;7;2;الْقُرْبٰى وَالْيَتٰمٰى وَالْمَسٰكِيْنِ وَابْنِ السَّبِيْلِۙ كَيْ لَا يَكُوْنَ دُوْلَةً;l-qurbā wal-yatāmā wal-masākīni wabnis-sabīli kai lā yakụna dụlat
59;7;3;ۢ بَيْنَ الْاَغْنِيَاۤءِ مِنْكُمْۗ وَمَآ اٰتٰىكُمُ الرَّسُوْلُ فَخُذُوْهُ وَمَا نَهٰىكُمْ;nal-agniyā`i mingkum, wa mā ātākumur-rasụlu fa khużụhu wa mā nahāku
59;7;4;عَنْهُ فَانْتَهُوْاۚ وَاتَّقُوا اللّٰهَ ۗاِنَّ اللّٰهَ شَدِيْدُ الْعِقَابِۘ;'an-hu fantahụ, wattaqullāh, innallāha syadīdul-'iqā
59;8;1;لِلْفُقَرَاۤءِ الْمُهٰجِرِيْنَ الَّذِيْنَ اُخْرِجُوْا مِنْ دِيَارِهِمْ;lil-fuqarā`il-muhājirīnallażīna ukhrijụ min diyārihi
59;8;2;وَاَمْوَالِهِمْ يَبْتَغُوْنَ فَضْلًا مِّنَ اللّٰهِ وَرِضْوَانًا وَّيَنْصُرُوْنَ; amwālihim yabtagụna faḍlam minallāhi wa riḍwānaw wa yanṣurụna
59;8;3;اللّٰهَ وَرَسُوْلَهٗ ۗ اُولٰۤىِٕكَ هُمُ الصّٰدِقُوْنَۚ;allāha wa rasụlah, ulā`ika humuṣ-ṣādiqụn
59;9;1;وَالَّذِيْنَ تَبَوَّءُو الدَّارَ وَالْاِيْمَانَ مِنْ قَبْلِهِمْ يُحِبُّوْنَ;llażīna tabawwa`ud-dāra wal-īmāna ming qablihim yuḥibbụna
