sura;aya;kemenag;transliteration_id;transcript
83;36;هَلْ ثُوِّبَ الْكُفَّارُ مَا كَانُوْا يَفْعَلُوْنَ ࣖ;hal ṡuwwibal-kuffāru mā kānụ yaf'alụn;hal ṡuw wi bal kuf fā ru mā kā nụ yaf 'a lụn
84;1;اِذَا السَّمَاۤءُ انْشَقَّتْۙ ;iżas-samā`unsyaqqat;i żas sa mā `un syaq qat
84;2;وَاَذِنَتْ لِرَبِّهَا وَحُقَّتْۙ ;wa ażinat lirabbihā wa ḥuqqat;wa a żi nat li rab bi hā wa ḥuq qat
84;3;وَاِذَا الْاَرْضُ مُدَّتْۙ ;wa iżal-arḍu muddat;wa i żal ar ḍu mud dat
84;4;وَاَلْقَتْ مَا فِيْهَا وَتَخَلَّتْۙ ;wa alqat mā fīhā wa takhallat;wa al qat mā fī hā wa ta khal lat
84;5;وَاَذِنَتْ لِرَبِّهَا وَحُقَّتْۗ ;wa ażinat lirabbihā wa ḥuqqat;wa a żi nat li rab bi hā wa ḥuq qat
84;6;يٰٓاَيُّهَا الْاِنْسَانُ اِنَّكَ كَادِحٌ اِلٰى رَبِّكَ كَدْحًا فَمُلٰقِيْهِۚ ;yā ayyuhal-insānu innaka kādiḥun ilā rabbika kad-ḥan fa mulāqīh;yā ay yu hal in sā nu in na ka kā di ḥun i lā rab bi ka kad ḥan fa mu lā qīh
84;7;فَاَمَّا مَنْ اُوْتِيَ كِتٰبَهٗ بِيَمِيْنِهٖۙ ;fa ammā man ụtiya kitābahụ biyamīnih;fa am mā man ụ ti ya ki tā ba hụ bi ya mī nih
84;8;فَسَوْفَ يُحَاسَبُ حِسَابًا يَّسِيْرًاۙ ;fa saufa yuḥāsabu ḥisābay yasīrā;fa sau fa yu ḥā sa bu ḥi sā bay ya sī rā
84;9;وَّيَنْقَلِبُ اِلٰٓى اَهْلِهٖ مَسْرُوْرًاۗ ;wa yangqalibu ilā ahlihī masrụrā;wa yang qa li bu i lā ah li hī mas rụ rā
84;10;وَاَمَّا مَنْ اُوْتِيَ كِتٰبَهٗ وَرَاۤءَ ظَهْرِهٖۙ ;wa ammā man ụtiya kitābahụ warā`a ẓahrih;wa am mā man ụ ti ya ki tā ba hụ wa rā `a ẓah rih
84;11;فَسَوْفَ يَدْعُوْ ثُبُوْرًاۙ ;fa saufa yad'ụ ṡubụrā;fa sau fa yad 'ụ ṡu bụ rā
84;12;وَّيَصْلٰى سَعِيْرًاۗ ;wa yaṣlā sa'īrā;wa yaṣ lā sa 'ī rā
84;13;اِنَّهٗ كَانَ فِيْٓ اَهْلِهٖ مَسْرُوْرًاۗ ;innahụ kāna fī ahlihī masrụrā;in na hụ kā na fī ah li hī mas rụ rā
84;14;اِنَّهٗ ظَنَّ اَنْ لَّنْ يَّحُوْرَ ۛ ;innahụ ẓanna al lay yaḥụr;in na hụ ẓan na al lay ya ḥụr
84;15;بَلٰىۛ اِنَّ رَبَّهٗ كَانَ بِهٖ بَصِيْرًاۗ ;balā inna rabbahụ kāna bihī baṣīrā;ba lā in na rab ba hụ kā na bi hī ba ṣī rā
84;16;فَلَآ اُقْسِمُ بِالشَّفَقِۙ ;fa lā uqsimu bisy-syafaq;fa lā uq si mu bisy sya faq
84;17;وَالَّيْلِ وَمَا وَسَقَۙ ;wal-laili wa mā wasaq;wal lai li wa mā wa saq
84;18;وَالْقَمَرِ اِذَا اتَّسَقَۙ ;wal-qamari iżattasaq;wal qa ma ri i żat ta saq
84;19;لَتَرْكَبُنَّ طَبَقًا عَنْ طَبَقٍۗ ;latarkabunna ṭabaqan 'an ṭabaq;la tar ka bun na ṭa ba qan 'an ṭa baq
84;20;فَمَا لَهُمْ لَا يُؤْمِنُوْنَۙ ;fa mā lahum lā yu`minụn;fa mā la hum lā yu` mi nụn
84;21;وَاِذَا قُرِئَ عَلَيْهِمُ الْقُرْاٰنُ لَا يَسْجُدُوْنَ ۗ ۩ ;wa iżā quri`a 'alaihimul-qur`ānu lā yasjudụn;wa i żā qu ri `a 'a lai hi mul qur `ā nu lā yas ju dụn
84;22;بَلِ الَّذِيْنَ كَفَرُوْا يُكَذِّبُوْنَۖ ;balillażīna kafarụ yukażżibụn;ba lil la żī na ka fa rụ yu każ żi bụn
84;23;وَاللّٰهُ اَعْلَمُ بِمَا يُوْعُوْنَۖ ;wallāhu a'lamu bimā yụ'ụn;wall llā hu a' la mu bi mā yụ 'ụn
84;24;فَبَشِّرْهُمْ بِعَذَابٍ اَلِيْمٍۙ ;fa basysyir-hum bi'ażābin alīm;fa basy syir hum bi 'a żā bin a līm
84;25;اِلَّا الَّذِيْنَ اٰمَنُوْا وَعَمِلُوا الصّٰلِحٰتِ لَهُمْ اَجْرٌ غَيْرُ مَمْنُوْنٍ ࣖ ;illallażīna āmanụ wa 'amiluṣ-ṣāliḥāti lahum ajrun gairu mamnụn;il lal la żī na ā ma nụ wa 'a mi luṣ ṣā li ḥā ti la hum aj run gai ru mam nụn
85;1;وَالسَّمَاۤءِ ذَاتِ الْبُرُوْجِۙ ;was-samā`i żātil-burụj;was sa mā `i żā til bu rụj
85;2;وَالْيَوْمِ الْمَوْعُوْدِۙ ;wal-yaumil-mau'ụd;wal yau mil mau 'ụd
85;3;وَشَاهِدٍ وَّمَشْهُوْدٍۗ ;wa syāhidiw wa masy-hụd;wa syā hi diw wa masy hụd
85;4;قُتِلَ اَصْحٰبُ الْاُخْدُوْدِۙ ;qutila aṣ-ḥābul-ukhdụd;qu ti la aṣ ḥā bul ukh dụd
85;5;النَّارِ ذَاتِ الْوَقُوْدِۙ ;an-nāri żātil-waqụd;an nā ri żā til wa qụd
85;6;اِذْ هُمْ عَلَيْهَا قُعُوْدٌۙ ;iż hum 'alaihā qu'ụd;iż hum 'a lai hā qu 'ụd
85;7;وَّهُمْ عَلٰى مَا يَفْعَلُوْنَ بِالْمُؤْمِنِيْنَ شُهُوْدٌ  ۗ ;wa hum 'alā mā yaf'alụna bil-mu`minīna syuhụd;wa hum 'a lā mā yaf 'a lụ na bil mu` mi nī na syu hụd
85;8;وَمَا نَقَمُوْا مِنْهُمْ اِلَّآ اَنْ يُّؤْمِنُوْا بِاللّٰهِ الْعَزِيْزِ الْحَمِيْدِۙ ;wa mā naqamụ min-hum illā ay yu`minụ billāhil-'azīzil-ḥamīd;wa mā na qa mụ min hum il lā ay yu` mi nụ bil lā hil 'a zī zil ḥa mīd
85;9;الَّذِيْ لَهٗ مُلْكُ السَّمٰوٰتِ وَالْاَرْضِ ۗوَاللّٰهُ عَلٰى كُلِّ شَيْءٍ شَهِيْدٌ  ۗ ;"allażī lahụ mulkus-samāwāti wal-arḍ, wallāhu 'alā kulli syai`in syahīd";"al la żī la hụ mul kus sa mā wā ti wal arḍ , wall llā hu 'a lā kul li syai `in sya hīd"
85;12;اِنَّ بَطْشَ رَبِّكَ لَشَدِيْدٌ ۗ ;inna baṭsya rabbika lasyadīd;in na baṭ sya rab bi ka la sya dīd
85;13;اِنَّهٗ هُوَ يُبْدِئُ وَيُعِيْدُۚ ;innahụ huwa yubdi`u wa yu'īd;in na hụ hu wa yub di `u wa yu 'īd
85;14;وَهُوَ الْغَفُوْرُ الْوَدُوْدُۙ ;wa huwal-gafụrul-wadụd;wa hu wal ga fụ rul wa dụd
85;15;ذُو الْعَرْشِ الْمَجِيْدُۙ ;żul-'arsyil-majīd;żul 'ar syil ma jīd
85;16;فَعَّالٌ لِّمَا يُرِيْدُۗ ;fa''ālul limā yurīd;fa' 'ā lul li mā yu rīd
85;17;هَلْ اَتٰىكَ حَدِيْثُ الْجُنُوْدِۙ ;hal atāka ḥadīṡul-junụd;hal a tā ka ḥa dī ṡul ju nụd
85;18;فِرْعَوْنَ وَثَمُوْدَۗ ;fir'auna wa ṡamụd;fir 'au na wa ṡa mụd
85;19;بَلِ الَّذِيْنَ كَفَرُوْا فِيْ تَكْذِيْبٍۙ ;balillażīna kafarụ fī takżīb;ba lil la żī na ka fa rụ fī tak żīb
85;20;وَّاللّٰهُ مِنْ وَّرَاۤىِٕهِمْ مُّحِيْطٌۚ ;wallāhu miw warā`ihim muḥīṭ;wall llā hu miw wa rā `i him mu ḥīṭ
85;21;بَلْ هُوَ قُرْاٰنٌ مَّجِيْدٌۙ ;bal huwa qur`ānum majīd;bal hu wa qur `ā num ma jīd
85;22;فِيْ لَوْحٍ مَّحْفُوْظٍ ࣖ ;fī lauḥim maḥfụẓ;fī lau ḥim maḥ fụẓ
86;1;وَالسَّمَاۤءِ وَالطَّارِقِۙ ;was-samā`i waṭ-ṭāriq;was sa mā `i waṭ ṭā riq
86;2;وَمَآ اَدْرٰىكَ مَا الطَّارِقُۙ ;wa mā adrāka maṭ-ṭāriq;wa mā ad rā ka maṭ ṭā riq
86;3;النَّجْمُ الثَّاقِبُۙ ;an-najmuṡ-ṡāqib;an naj muṡ ṡā qib
86;4;اِنْ كُلُّ نَفْسٍ لَّمَّا عَلَيْهَا حَافِظٌۗ ;ing kullu nafsil lammā 'alaihā ḥāfiẓ;ing kul lu naf sil lam mā 'a lai hā ḥā fiẓ
86;5;فَلْيَنْظُرِ الْاِنْسَانُ مِمَّ خُلِقَ ;falyanẓuril-insānu mimma khuliq;fal yan ẓu ril in sā nu mim ma khu liq
86;6;خُلِقَ مِنْ مَّاۤءٍ دَافِقٍۙ ;khuliqa mim mā`in dāfiq;khu li qa mim mā `in dā fiq
86;7;يَّخْرُجُ مِنْۢ بَيْنِ الصُّلْبِ وَالتَّرَاۤىِٕبِۗ ;yakhruju mim bainiṣ-ṣulbi wat-tarā`ib;yakh ru ju mim bai niṣ ṣul bi wat ta rā `ib
86;8;اِنَّهٗ عَلٰى رَجْعِهٖ لَقَادِرٌۗ ;innahụ 'alā raj'ihī laqādir;in na hụ 'a lā raj 'i hī la qā dir
86;9;يَوْمَ تُبْلَى السَّرَاۤىِٕرُۙ ;yauma tublas-sarā`ir;yau ma tub las sa rā `ir
86;10;فَمَا لَهٗ مِنْ قُوَّةٍ وَّلَا نَاصِرٍۗ ;fa mā lahụ ming quwwatiw wa lā nāṣir;fa mā la hụ ming quw wa tiw wa lā nā ṣir
86;11;وَالسَّمَاۤءِ ذَاتِ الرَّجْعِۙ ;was-samā`i żātir-raj';was sa mā `i żā tir raj'
86;12;وَالْاَرْضِ ذَاتِ الصَّدْعِۙ ;wal-arḍi żātiṣ-ṣad';wal ar ḍi żā tiṣ ṣad'
86;13;اِنَّهٗ لَقَوْلٌ فَصْلٌۙ ;innahụ laqaulun faṣl;in na hụ la qau lun faṣl
86;14;وَّمَا هُوَ بِالْهَزْلِۗ ;wa mā huwa bil-hazl;wa mā hu wa bil hazl
86;15;اِنَّهُمْ يَكِيْدُوْنَ كَيْدًاۙ ;innahum yakīdụna kaidā;in na hum ya kī dụ na kai dā
86;16;وَّاَكِيْدُ كَيْدًاۖ ;wa akīdu kaidā;wa a kī du kai dā
86;17;فَمَهِّلِ الْكٰفِرِيْنَ اَمْهِلْهُمْ رُوَيْدًا ࣖ ;fa mahhilil-kāfirīna am-hil-hum ruwaidā;fa mah hi lil kā fi rī na am hil hum ru wai dā
87;1;سَبِّحِ اسْمَ رَبِّكَ الْاَعْلَىۙ ;sabbiḥisma rabbikal-a'lā;sab bi ḥis ma rab bi kal a' lā
87;2;الَّذِيْ خَلَقَ فَسَوّٰىۖ ;allażī khalaqa fa sawwā;al la żī kha la qa fa saw wā
87;3;وَالَّذِيْ قَدَّرَ فَهَدٰىۖ ;wallażī qaddara fa hadā;wal la żī qad da ra fa ha dā
87;4;وَالَّذِيْٓ اَخْرَجَ الْمَرْعٰىۖ ;wallażī akhrajal-mar'ā;wal la żī akh ra jal mar 'ā
87;5;فَجَعَلَهٗ غُثَاۤءً اَحْوٰىۖ ;fa ja'alahụ guṡā`an aḥwā;fa ja 'a la hụ gu ṡā `an aḥ wā
87;6;سَنُقْرِئُكَ فَلَا تَنْسٰىٓ  ۖ ;sanuqri`uka fa lā tansā;sa nuq ri `u ka fa lā tan sā
87;7;اِلَّا مَا شَاۤءَ اللّٰهُ ۗاِنَّهٗ يَعْلَمُ الْجَهْرَ وَمَا يَخْفٰىۗ ;"illā mā syā`allāh, innahụ ya'lamul-jahra wa mā yakhfā";"il lā mā syā `all llāh , in na hụ ya' la mul jah ra wa mā yakh fā"
87;8;وَنُيَسِّرُكَ لِلْيُسْرٰىۖ ;wa nuyassiruka lil-yusrā;wa nu yas si ru ka lil yus rā
87;9;فَذَكِّرْ اِنْ نَّفَعَتِ الذِّكْرٰىۗ ;fa żakkir in nafa'atiż-żikrā;fa żak kir in na fa 'a tiż żik rā
87;10;سَيَذَّكَّرُ مَنْ يَّخْشٰىۙ ;sayażżakkaru may yakhsyā;sa yaż żak ka ru may yakh syā
87;11;وَيَتَجَنَّبُهَا الْاَشْقَىۙ ;wa yatajannabuhal-asyqā;wa ya ta jan na bu hal asy qā
87;12;الَّذِيْ يَصْلَى النَّارَ الْكُبْرٰىۚ ;allażī yaṣlan-nāral-kubrā;al la żī yaṣ lan nā ral kub rā
87;13;ثُمَّ لَا يَمُوْتُ فِيْهَا وَلَا يَحْيٰىۗ ;ṡumma lā yamụtu fīhā wa lā yaḥyā;ṡum ma lā ya mụ tu fī hā wa lā yaḥ yā
87;14;قَدْ اَفْلَحَ مَنْ تَزَكّٰىۙ ;qad aflaḥa man tazakkā;qad af la ḥa man ta zak kā
87;15;وَذَكَرَ اسْمَ رَبِّهٖ فَصَلّٰىۗ ;wa żakarasma rabbihī fa ṣallā;wa ża ka ras ma rab bi hī fa ṣal lā
87;16;بَلْ تُؤْثِرُوْنَ الْحَيٰوةَ الدُّنْيَاۖ ;bal tu`ṡirụnal-ḥayātad-dun-yā;bal tu` ṡi rụ nal ḥa yā tad dun yā
87;17;وَالْاٰخِرَةُ خَيْرٌ وَّاَبْقٰىۗ ;wal-ākhiratu khairuw wa abqā;wal ā khi ra tu khai ruw wa ab qā
87;18;اِنَّ هٰذَا لَفِى الصُّحُفِ الْاُوْلٰىۙ ;inna hāżā lafiṣ-ṣuḥufil-ụlā;in na hā żā la fiṣ ṣu ḥu fil ụ lā
87;19;صُحُفِ اِبْرٰهِيْمَ وَمُوْسٰى ࣖ ;ṣuḥufi ibrāhīma wa mụsā;ṣu ḥu fi ib rā hī ma wa mụ sā
88;1;هَلْ اَتٰىكَ حَدِيْثُ الْغَاشِيَةِۗ;hal atāka ḥadīṡul-gāsyiyah;hal a tā ka ḥa dī ṡul gā syi yah
88;2;وُجُوْهٌ يَّوْمَىِٕذٍ خَاشِعَةٌ  ۙ;wujụhuy yauma`iżin khāsyi'ah;wu jụ huy yau ma `i żin khā syi 'ah
88;3;عَامِلَةٌ نَّاصِبَةٌ  ۙ;'āmilatun nāṣibah;ā mi la tun nā ṣi bah
88;4;تَصْلٰى نَارًا حَامِيَةً  ۙ;taṣlā nāran ḥāmiyah;taṣ lā nā ran ḥā mi yah
88;5;تُسْقٰى مِنْ عَيْنٍ اٰنِيَةٍ ۗ;tusqā min 'ainin āniyah;tus qā min 'ai nin ā ni yah
88;6;لَيْسَ لَهُمْ طَعَامٌ اِلَّا مِنْ ضَرِيْعٍۙ;laisa lahum ṭa'āmun illā min ḍarī';lai sa la hum ṭa 'ā mun il lā min ḍa rī'
88;7;لَّا يُسْمِنُ وَلَا يُغْنِيْ مِنْ جُوْعٍۗ;lā yusminu wa lā yugnī min jụ';lā yus mi nu wa lā yug nī min jụ'
88;8;وُجُوْهٌ يَّوْمَىِٕذٍ نَّاعِمَةٌ  ۙ;wujụhuy yauma`iżin nā'imah;wu jụ huy yau ma `i żin nā 'i mah
88;9;لِّسَعْيِهَا رَاضِيَةٌ  ۙ ;lisa'yihā rāḍiyah;li sa' yi hā rā ḍi yah
88;10;فِيْ جَنَّةٍ عَالِيَةٍۙ;fī jannatin 'āliyah;fī jan na tin 'ā li yah
88;11;لَّا تَسْمَعُ فِيْهَا لَاغِيَةً ۗ;lā tasma'u fīhā lāgiyah;lā tas ma 'u fī hā lā gi yah
88;12;فِيْهَا عَيْنٌ جَارِيَةٌ  ۘ;fīhā 'ainun jāriyah;fī hā 'ai nun jā ri yah
88;13;فِيْهَا سُرُرٌ مَّرْفُوْعَةٌ  ۙ;fīhā sururum marfụ'ah;fī hā su ru rum mar fụ 'ah
88;14;وَّاَكْوَابٌ مَّوْضُوْعَةٌ  ۙ;wa akwābum mauḍụ'ah;wa ak wā bum mau ḍụ 'ah
88;15;وَّنَمَارِقُ مَصْفُوْفَةٌ  ۙ ;wa namāriqu maṣfụfah;wa na mā ri qu maṣ fụ fah
88;16;وَّزَرَابِيُّ مَبْثُوْثَةٌ  ۗ;wa zarābiyyu mabṡụṡah;wa za rā biy yu mab ṡụ ṡah
88;17;اَفَلَا يَنْظُرُوْنَ اِلَى الْاِبِلِ كَيْفَ خُلِقَتْۗ;a fa lā yanẓurụna ilal-ibili kaifa khuliqat;a fa lā yan ẓu rụ na i lal i bi li kai fa khu li qat
88;18;وَاِلَى السَّمَاۤءِ كَيْفَ رُفِعَتْۗ;wa ilas-samā`i kaifa rufi'at;wa i las sa mā `i kai fa ru fi 'at
88;19;وَاِلَى الْجِبَالِ كَيْفَ نُصِبَتْۗ;wa ilal-jibāli kaifa nuṣibat;wa i lal ji bā li kai fa nu ṣi bat
88;20;وَاِلَى الْاَرْضِ كَيْفَ سُطِحَتْۗ ;wa ilal-arḍi kaifa suṭiḥat;wa i lal ar ḍi kai fa su ṭi ḥat
88;21;فَذَكِّرْۗ اِنَّمَآ اَنْتَ مُذَكِّرٌۙ;"fa żakkir, innamā anta mużakkir";"fa żak kir , in na mā an ta mu żak kir"
88;22;لَّسْتَ عَلَيْهِمْ بِمُصَيْطِرٍۙ;lasta 'alaihim bimuṣaiṭir;las ta 'a lai him bi mu ṣai ṭir
88;23;اِلَّا مَنْ تَوَلّٰى وَكَفَرَۙ;illā man tawallā wa kafar;il lā man ta wal lā wa ka far
88;24;فَيُعَذِّبُهُ اللّٰهُ الْعَذَابَ الْاَكْبَرَۗ;fa yu'ażżibuhullāhul-'ażābal-akbar;fa yu 'aż żi bu hull llā hul 'a żā bal ak bar
88;25;اِنَّ اِلَيْنَآ اِيَابَهُمْ;inna ilainā iyābahum;in na i lai nā i yā ba hum
88;26;ثُمَّ اِنَّ عَلَيْنَا حِسَابَهُمْ ࣖ;ṡumma inna 'alainā ḥisābahum;ṡum ma in na 'a lai nā ḥi sā ba hum
89;1;وَالْفَجْرِۙ;wal-fajr;wal fajr
89;2;وَلَيَالٍ عَشْرٍۙ;wa layālin 'asyr;wa la yā lin 'asyr
89;3;وَّالشَّفْعِ وَالْوَتْرِۙ;wasy-syaf'i wal-watr;wasy syaf 'i wal watr
89;4;وَالَّيْلِ اِذَا يَسْرِۚ;wal-laili iżā yasr;wal lai li i żā yasr
89;5;هَلْ فِيْ ذٰلِكَ قَسَمٌ لِّذِيْ حِجْرٍۗ;hal fī żālika qasamul liżī ḥijr;hal fī żā li ka qa sa mul li żī ḥijr
89;6;اَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِعَادٍۖ;a lam tara kaifa fa'ala rabbuka bi'ād;a lam ta ra kai fa fa 'a la rab bu ka bi 'ād
89;7;اِرَمَ ذَاتِ الْعِمَادِۖ;irama żātil-'imād;i ra ma żā til 'i mād
89;8;الَّتِيْ لَمْ يُخْلَقْ مِثْلُهَا فِى الْبِلَادِۖ;allatī lam yukhlaq miṡluhā fil-bilād;al la tī lam yukh laq miṡ lu hā fil bi lād
89;9;وَثَمُوْدَ الَّذِيْنَ جَابُوا الصَّخْرَ بِالْوَادِۖ;wa ṡamụdallażīna jābuṣ-ṣakhra bil-wād;wa ṡa mụ dal la żī na jā buṣ ṣakh ra bil wād
89;10;وَفِرْعَوْنَ ذِى الْاَوْتَادِۖ;wa fir'auna żil-autād;wa fir 'au na żil au tād
89;11;الَّذِيْنَ طَغَوْا فِى الْبِلَادِۖ;allażīna ṭagau fil-bilād;al la żī na ṭa gau fil bi lād
89;12;فَاَكْثَرُوْا فِيْهَا الْفَسَادَۖ;fa akṡarụ fīhal-fasād;fa ak ṡa rụ fī hal fa sād
89;13;فَصَبَّ عَلَيْهِمْ رَبُّكَ سَوْطَ عَذَابٍۖ;fa ṣabba 'alaihim rabbuka sauṭa 'ażāb;fa ṣab ba 'a lai him rab bu ka sau ṭa 'a żāb
89;14;اِنَّ رَبَّكَ لَبِالْمِرْصَادِۗ;inna rabbaka labil-mirṣād;in na rab ba ka la bil mir ṣād
89;16;وَاَمَّآ اِذَا مَا ابْتَلٰىهُ فَقَدَرَ عَلَيْهِ رِزْقَهٗ ەۙ فَيَقُوْلُ رَبِّيْٓ اَهَانَنِۚ;wa ammā iżā mabtalāhu fa qadara 'alaihi rizqahụ fa yaqụlu rabbī ahānan;wa am mā i żā mab ta lā hu fa qa da ra 'a lai hi riz qa hụ fa ya qụ lu rab bī a hā nan
89;17;كَلَّا بَلْ لَّا تُكْرِمُوْنَ الْيَتِيْمَۙ;kallā bal lā tukrimụnal-yatīm;kal lā bal lā tuk ri mụ nal ya tīm
89;18;وَلَا تَحٰۤضُّوْنَ عَلٰى طَعَامِ الْمِسْكِيْنِۙ;wa lā tahāḍḍụna 'alā ṭa'āmil-miskīn;wa lā ta hāḍ ḍụ na 'a lā ṭa 'ā mil mis kīn
89;19;وَتَأْكُلُوْنَ التُّرَاثَ اَكْلًا لَّمًّاۙ;wa ta`kulụnat-turāṡa aklal lammā;wa ta` ku lụ nat tu rā ṡa ak lal lam mā
89;20;وَّتُحِبُّوْنَ الْمَالَ حُبًّا جَمًّاۗ;wa tuḥibbụnal-māla ḥubban jammā;wa tu ḥib bụ nal mā la ḥub ban jam mā
89;21;كَلَّآ اِذَا دُكَّتِ الْاَرْضُ دَكًّا دَكًّاۙ;kallā iżā dukkatil-arḍu dakkan dakkā;kal lā i żā duk ka til ar ḍu dak kan dak kā
89;22;وَّجَآءَ رَبُّكَ وَالْمَلَكُ صَفًّا صَفًّاۚ;wa jā`a rabbuka wal-malaku ṣaffan ṣaffā;wa jā `a rab bu ka wal ma la ku ṣaf fan ṣaf fā
89;23;وَجِايْۤءَ يَوْمَىِٕذٍۢ بِجَهَنَّمَۙ يَوْمَىِٕذٍ يَّتَذَكَّرُ الْاِنْسَانُ وَاَنّٰى لَهُ الذِّكْرٰىۗ;wa jī`a yauma`iżim bijahannama yauma`iżiy yatażakkarul-insānu wa annā lahuż-żikrā;wa jī `a yau ma `i żim bi ja han na ma yau ma `i żiy ya ta żak ka rul in sā nu wa an nā la huż żik rā
89;24;يَقُوْلُ يٰلَيْتَنِيْ قَدَّمْتُ لِحَيَاتِيْۚ;yaqụlu yā laitanī qaddamtu liḥayātī;ya qụ lu yā lai ta nī qad dam tu li ḥa yā tī
89;25;فَيَوْمَىِٕذٍ لَّا يُعَذِّبُ عَذَابَهٗٓ اَحَدٌ ۙ;fa yauma`iżil lā yu'ażżibu 'ażābahū aḥad;fa yau ma `i żil lā yu 'aż żi bu 'a żā ba hū a ḥad
89;26;وَّلَا يُوْثِقُ وَثَاقَهٗٓ اَحَدٌ ۗ;wa lā yụṡiqu waṡāqahū aḥad;wa lā yụ ṡi qu wa ṡā qa hū a ḥad
89;27;يٰٓاَيَّتُهَا النَّفْسُ الْمُطْمَىِٕنَّةُۙ;yā ayyatuhan-nafsul-muṭma`innah;yā ay ya tu han naf sul muṭ ma `in nah
89;28;ارْجِعِيْٓ اِلٰى رَبِّكِ رَاضِيَةً مَّرْضِيَّةً ۚ;irji'ī ilā rabbiki rāḍiyatam marḍiyyah;ir ji 'ī i lā rab bi ki rā ḍi ya tam mar ḍiy yah
89;29;فَادْخُلِيْ فِيْ عِبٰدِيْۙ;fadkhulī fī 'ibādī;fad khu lī fī 'i bā dī
