id;aya;sura;transcript;created_at;updated_at
4257;38;41;fa i nis tak ba rụ fal la żī na 'in da rab bi ka yu sab bi ḥụ na la hụ bil lai li wan na hā ri wa hum lā yas `a mụn;;
4258;39;41;"wa min ā yā ti hī an na ka ta ral ar ḍa khā syi 'a tan fa i żā an zal nā 'a lai hal mā `ah taz zat wa ra bat , in nal la żī aḥ yā hā la muḥ yil mau tā , in na hụ 'a lā kul li syai `ing qa dīr";;
4259;40;41;"in nal la żī na yul ḥi dụ na fī ā yā ti nā lā yakh fau na 'a lai nā , a fa may yul qā fin nā ri khai run am may ya` tī ā mi nay yau mal qi yā mah , i' ma lụ mā syi` tum in na hụ bi mā ta' ma lụ na ba ṣīr";;
4260;41;41;"in nal la żī na ka fa rụ biż żik ri lam mā jā `a hum , wa in na hụ la ki tā bun 'a zīz";;
4261;42;41;"lā ya` tī hil bā ṭi lu mim bai ni ya dai hi wa lā min khal fih , tan zī lum min ḥa kī min ḥa mīd";;
4262;43;41;"mā yu qā lu la ka il lā mā qad qī la lir ru su li ming qab lik , in na rab ba ka la żụ mag fi ra tiw wa żụ 'i qā bin a līm";;
4263;44;41;"wa lau ja 'al nā hu qur `ā nan a' ja miy yal la qā lụ lau lā fuṣ ṣi lat ā yā tuh , a a' ja miy yuw wa 'a ra biyy , qul hu wa lil la żī na ā ma nụ hu daw wa syi fā` , wal la żī na lā yu` mi nụ na fī ā żā ni him waq ruw wa hu wa 'a lai him 'a mā , u lā `i ka yu nā dau na mim ma kā nim ba 'īd";;
4264;45;41;"wa la qad ā tai nā mụ sal ki tā ba fakh tu li fa fīh , wa lau lā ka li ma tun sa ba qat mir rab bi ka la qu ḍi ya bai na hum , wa in na hum la fī syak kim min hu mu rīb";;
4265;46;41;"man 'a mi la ṣā li ḥan fa li naf si hī wa man a sā `a fa 'a lai hā , wa mā rab bu ka bi ẓal lā mil lil 'a bīd";;2020-07-22 14:57:06
4266;47;41;"i lai hi yu rad du 'il mus sā 'ah , wa mā takh ru ju min ṡa ma rā tim min ak mā mi hā wa mā taḥ mi lu min un ṡā wa lā ta ḍa 'u il lā bi 'il mih , wa yau ma yu nā dī him ai na syu ra kā `ī qā lū ā żan nā ka mā min nā min sya hīd";;
4267;48;41;wa ḍal la 'an hum mā kā nụ yad 'ụ na ming qab lu wa ẓan nụ mā la hum mim ma ḥīṣ;;
4268;49;41;lā yas `a mul in sā nu min du 'ā `il khai ri wa im mas sa husy syar ru fa ya `ụ sung qa nụṭ;;
4269;50;41;"wa la `in a żaq nā hu raḥ ma tam min nā mim ba' di ḍar rā `a mas sat hu la ya qụ lan na hā żā lī wa mā a ẓun nus sā 'a ta qā `i ma taw wa la `ir ru ji' tu i lā rab bī in na lī 'in da hụ lal ḥus nā , fa la nu nab bi `an nal la żī na ka fa rụ bi mā 'a mi lụ wa la nu żī qan na hum min 'a żā bin ga līẓ";;
4270;51;41;"wa i żā an 'am nā 'a lal in sā ni a' ra ḍa wa na `ā bi jā ni bih , wa i żā mas sa husy syar ru fa żụ du 'ā `in 'a rīḍ";;
4271;52;41;qul a ra `ai tum ing kā na min 'in dil lā hi ṡum ma ka far tum bi hī man a ḍal lu mim man hu wa fī syi qā qim ba 'īd;;
4272;53;41;"sa nu rī him ā yā ti nā fil ā fā qi wa fī an fu si him ḥat tā ya ta bay ya na la hum an na hul ḥaqq , a wa lam yak fi bi rab bi ka an na hụ 'a lā kul li syai `in sya hīd";;
4273;54;41;"a lā in na hum fī mir ya tim mil li qā `i rab bi him , a lā in na hụ bi kul li syai `im mu ḥīṭ";;
4274;1;42;ḥā mīm;;
4275;2;42;Aīn sīn qāf;;
4276;3;42;ka żā li ka yụ ḥī i lai ka wa i lal la żī na ming qab li kall llā hul 'a zī zul ḥa kīm;;
4277;4;42;"la hụ mā fis sa mā wā ti wa mā fil arḍ , wa hu wal 'a liy yul 'a ẓīm";;
4278;5;42;"ta kā dus sa mā wā tu ya ta faṭ ṭar na min fau qi hin na wal ma lā `i ka tu yu sab bi ḥụ na bi ḥam di rab bi him wa yas tag fi rụ na li man fil arḍ , a lā in nall llā ha hu wal ga fụ rur ra ḥīm";;
4279;6;42;wal la żī nat ta kha żụ min dụ ni hī au li yā `all llā hu ḥa fī ẓun 'a lai him wa mā an ta 'a lai him bi wa kīl;;
4280;7;42;"wa ka żā li ka au ḥai nā i lai ka qur `ā nan 'a ra biy yal li tun żi ra um mal qu rā wa man ḥau la hā wa tun żi ra yau mal jam 'i lā rai ba fīh , fa rī qun fil jan na ti wa fa rī qun fis sa 'īr";;
4281;8;42;"wa lau syā `all llā hu la ja 'a la hum um ma taw wā ḥi da taw wa lā kiy yud khi lu may ya syā `u fī raḥ ma tih , waẓ ẓā li mụ na mā la hum miw wa liy yiw wa lā na ṣīr";;
4282;9;42;"a mit ta kha żụ min dụ ni hī au li yā` , fall llā hu hu wal wa liy yu wa hu wa yuḥ yil mau tā wa hu wa 'a lā kul li syai `ing qa dīr";;
4283;10;42;"wa makh ta laf tum fī hi min syai `in fa ḥuk mu hū i lall llāh , żā li ku mull llā hu rab bī 'a lai hi ta wak kal tu wa i lai hi u nīb";;
4284;11;42;"fā ṭi rus sa mā wā ti wal arḍ , ja 'a la la kum min an fu si kum az wā jaw wa mi nal an 'ā mi az wā jā , yaż ra `u kum fīh , lai sa ka miṡ li hī syaī` , wa hu was sa mī 'ul ba ṣīr";;
4285;12;42;"la hụ ma qā lī dus sa mā wā ti wal arḍ , yab su ṭur riz qa li may ya syā `u wa yaq dir , in na hụ bi kul li syai `in 'a līm";;
4286;13;42;"sya ra 'a la kum mi nad dī ni mā waṣ ṣā bi hī nụ ḥaw wal la żī au ḥai nā i lai ka wa mā waṣ ṣai nā bi hī ib rā hī ma wa mụ sā wa 'ī sā an a qī mud dī na wa lā ta ta far ra qụ fīh , ka bu ra 'a lal musy ri kī na mā tad 'ụ hum i laīh , all llā hu yaj ta bī i lai hi may ya syā `u wa yah dī i lai hi may yu nīb";;
4287;14;42;"wa mā ta far ra qū il lā mim ba' di mā jā `a hu mul 'il mu bag yam bai na hum , wa lau lā ka li ma tun sa ba qat mir rab bi ka i lā a ja lim mu sam mal la qu ḍi ya bai na hum , wa in nal la żī na ụ ri ṡul ki tā ba mim ba' di him la fī syak kim min hu mu rīb";;
4288;15;42;"fa li żā li ka fad' , was ta qim ka mā u mirt , wa lā tat ta bi' ah wā `a hum , wa qul ā man tu bi mā an za lall llā hu ming ki tāb , wa u mir tu li `a' di la bai na kum , all llā hu rab bu nā wa rab bu kum , la nā a' mā lu nā wa la kum a' mā lu kum , lā ḥuj ja ta bai na nā wa bai na kum , all llā hu yaj ma 'u bai na nā , wa i lai hil ma ṣīr";;
4289;16;42;wal la żī na yu ḥāj jụ na fil lā hi mim ba' di mas tu jī ba la hụ ḥuj ja tu hum dā ḥi ḍa tun 'in da rab bi him wa 'a lai him ga ḍa buw wa la hum 'a żā bun sya dīd;;
4290;17;42;"all llā hul la żī an za lal ki tā ba bil ḥaq qi wal mī zān , wa mā yud rī ka la 'al las sā 'a ta qa rīb";;
4291;18;42;"yas ta' ji lu bi hal la żī na lā yu` mi nụ na bi hā , wal la żī na ā ma nụ musy fi qụ na min hā wa ya' la mụ na an na hal ḥaqq , a lā in nal la żī na yu mā rụ na fis sā 'a ti la fī ḍa lā lim ba 'īd";;
4292;19;42;"all llā hu la ṭī fum bi 'i bā di hī yar zu qu may ya syā` , wa hu wal qa wiy yul 'a zīz";;
4293;20;42;"mang kā na yu rī du ḥar ṡal ā khi ra ti na zid la hụ fī ḥar ṡih , wa mang kā na yu rī du ḥar ṡad dun yā nu` ti hī min hā wa mā la hụ fil ā khi ra ti min na ṣīb";;
4294;21;42;"am la hum syu ra kā `u sya ra 'ụ la hum mi nad dī ni mā lam ya` żam bi hil lāh , wa lau lā ka li ma tul faṣ li la qu ḍi ya bai na hum , wa in naẓ ẓā li mī na la hum 'a żā bun a līm";;
4295;22;42;"ta raẓ ẓā li mī na musy fi qī na mim mā ka sa bụ wa hu wa wā qi 'um bi him , wal la żī na ā ma nụ wa 'a mi luṣ ṣā li ḥā ti fī rau ḍā til jan nāt , la hum mā ya syā `ụ na 'in da rab bi him , żā li ka hu wal faḍ lul ka bīr";;
4296;23;42;"żā li kal la żī yu basy syi rull llā hu 'i bā da hul la żī na ā ma nụ wa 'a mi luṣ ṣā li ḥāt , qul lā as `a lu kum 'a lai hi aj ran il lal ma wad da ta fil qur bā , wa may yaq ta rif ḥa sa na tan na zid la hụ fī hā ḥus nā , in nall llā ha ga fụ run sya kụr";;
4297;24;42;"am ya qụ lụ naf ta rā 'a lall llā hi ka żi bā , fa iy ya sya `il lā hu yakh tim 'a lā qal bik , wa yam ḥull llā hul bā ṭi la wa yu ḥiq qul ḥaq qa bi ka li mā tih , in na hụ 'a lī mum bi żā tiṣ ṣu dụr";;
4298;25;42;wa hu wal la żī yaq ba lut tau ba ta 'an 'i bā di hī wa ya' fụ 'a nis say yi `ā ti wa ya' la mu mā taf 'a lụn;;
4299;26;42;"wa yas ta jī bul la żī na ā ma nụ wa 'a mi luṣ ṣā li ḥā ti wa ya zī du hum min faḍ lih , wal kā fi rụ na la hum 'a żā bun sya dīd";;
4300;27;42;"wa lau ba sa ṭall llā hur riz qa li 'i bā di hī la ba gau fil ar ḍi wa lā kiy yu naz zi lu bi qa da rim mā ya syā` , in na hụ bi 'i bā di hī kha bī rum ba ṣīr";;
4301;28;42;"wa hu wal la żī yu naz zi lul gai ṡa mim ba' di mā qa na ṭụ wa yan syu ru raḥ ma tah , wa hu wal wa liy yul ḥa mīd";;
4302;29;42;"wa min ā yā ti hī khal qus sa mā wā ti wal ar ḍi wa mā baṡ ṡa fī hi mā min dāb bah , wa hu wa 'a lā jam 'i him i żā ya syā `u qa dīr";;
4303;30;42;wa mā a ṣā ba kum mim mu ṣī ba tin fa bi mā ka sa bat ai dī kum wa ya' fụ 'ang ka ṡīr;;
4304;31;42;"wa mā an tum bi mu' ji zī na fil arḍ , wa mā la kum min dụ nil lā hi miw wa liy yiw wa lā na ṣīr";;
4305;32;42;wa min ā yā ti hil ja wā ri fil baḥ ri kal a' lām;;
4306;33;42;"iy ya sya` yus ki nir rī ḥa fa yaẓ lal na ra wā ki da 'a lā ẓah rih , in na fī żā li ka la `ā yā til li kul li ṣab bā rin sya kụr";;
4307;34;42;au yụ biq hun na bi mā ka sa bụ wa ya' fu 'ang ka ṡīr;;
4308;35;42;"wa ya' la mal la żī na yu jā di lụ na fī ā yā ti nā , mā la hum mim ma ḥīṣ";;
4309;36;42;"fa mā ụ tī tum min syai `in fa ma tā 'ul ḥa yā tid dun yā , wa mā 'in dall llā hi khai ruw wa ab qā lil la żī na ā ma nụ wa 'a lā rab bi him ya ta wak ka lụn";;
4310;37;42;wal la żī na yaj ta ni bụ na ka bā `i ral iṡ mi wal fa wā ḥi sya wa i żā mā ga ḍi bụ hum yag fi rụn;;
4311;38;42;wal la żī nas ta jā bụ li rab bi him wa a qā muṣ ṣa lā ta wa am ru hum syụ rā bai na hum wa mim mā ra zaq nā hum yun fi qụn;;
4312;39;42;wal la żī na i żā a ṣā ba hu mul bag yu hum yan ta ṣi rụn;;
4313;40;42;"wa ja zā `u say yi `a tin say yi `a tum miṡ lu hā , fa man 'a fā wa aṣ la ḥa fa aj ru hụ 'a lall llāh , in na hụ lā yu ḥib buẓ ẓā li mīn";;
4314;41;42;wa la ma nin ta ṣa ra ba' da ẓul mi hī fa u lā `i ka mā 'a lai him min sa bīl;;
4315;42;42;"in na mas sa bī lu 'a lal la żī na yaẓ li mụ nan nā sa wa yab gụ na fil ar ḍi bi gai ril ḥaqq , u lā `i ka la hum 'a żā bun a līm";;
4316;43;42;wa la man ṣa ba ra wa ga fa ra in na żā li ka la min 'az mil u mụr;;
4317;44;42;"wa may yuḍ li lil lā hu fa mā la hụ miw wa liy yim mim ba' dih , wa ta raẓ ẓā li mī na lam mā ra `a wul 'a żā ba ya qụ lụ na hal i lā ma rad dim min sa bīl";;
4318;45;42;"wa ta rā hum yu' ra ḍụ na 'a lai hā khā syi 'ī na mi naż żul li yan ẓu rụ na min ṭar fin kha fiyy , wa qā lal la żī na ā ma nū in nal khā si rī nal la żī na kha si rū an fu sa hum wa ah lī him yau mal qi yā mah , a lā in naẓ ẓā li mī na fī 'a żā bim mu qīm";;
4319;46;42;"wa mā kā na la hum min au li yā `a yan ṣu rụ na hum min dụ nil lāh , wa may yuḍ li lil lā hu fa mā la hụ min sa bīl";;
4320;47;42;"is ta jī bụ li rab bi kum ming qab li ay ya` ti ya yau mul lā ma rad da la hụ mi nall llāh , mā la kum mim mal ja `iy yau ma `i żiw wa mā la kum min na kīr";;
4321;48;42;"fa in a' ra ḍụ fa mā ar sal nā ka 'a lai him ḥa fī ẓā , in 'a lai ka il lal ba lāg , wa in nā i żā a żaq nal in sā na min nā raḥ ma tan fa ri ḥa bi hā , wa in tu ṣib hum say yi `a tum bi mā qad da mat ai dī him fa in nal in sā na ka fụr";;
4322;49;42;"lil la hi mul kus sa mā wā ti wal arḍ , yakh lu qu mā ya syā` , ya ha bu li may ya syā `u i nā ṡaw wa ya ha bu li may ya syā `uż żu kụr";;
4323;50;42;"au yu zaw wi ju hum żuk rā naw wa i nā ṡā , wa yaj 'a lu may ya syā `u 'a qī mā , in na hụ 'a lī mung qa dīr";;
4324;51;42;"wa mā kā na li ba sya rin ay yu kal li ma hull llā hu il lā waḥ yan au miw wa rā `i ḥi jā bin au yur si la ra sụ lan fa yụ ḥi ya bi `iż ni hī mā ya syā` , in na hụ 'a liy yun ḥa kīm";;
4325;52;42;"wa ka żā li ka au ḥai nā i lai ka rụ ḥam min am ri nā , mā kun ta tad rī mal ki tā bu wa lal ī mā nu wa lā kin ja 'al nā hu nụ ran nah dī bi hī man na syā `u min 'i bā di nā , wa in na ka la tah dī i lā ṣi rā ṭim mus ta qīm";;
4326;53;42;"ṣi rā ṭil lā hil la żī la hụ mā fis sa mā wā ti wa mā fil arḍ , a lā i lall llā hi ta ṣī rul u mụr";;
4327;1;43;ḥā mīm;;
4328;2;43;wal ki tā bil mu bīn;;
4329;3;43;in nā ja 'al nā hu qur `ā nan 'a ra biy yal la 'al la kum ta' qi lụn;;
4330;4;43;wa in na hụ fī um mil ki tā bi la dai nā la 'a liy yun ḥa kīm;;
4331;5;43;a fa naḍ ri bu 'ang ku muż żik ra ṣaf ḥan ang kun tum qau mam mus ri fīn;;
4332;6;43;wa kam ar sal nā min na biy yin fil aw wa līn;;
4333;7;43;wa mā ya` tī him min na biy yin il lā kā nụ bi hī yas tah zi `ụn;;
4334;8;43;fa ah lak nā a syad da min hum baṭ syaw wa ma ḍā ma ṡa lul aw wa līn;;
4335;9;43;wa la `in sa `al ta hum man kha la qas sa mā wā ti wal ar ḍa la ya qụ lun na kha la qa hun nal 'a zī zul 'a līm;;
4336;10;43;al la żī ja 'a la la ku mul ar ḍa mah daw wa ja 'a la la kum fī hā su bu lal la 'al la kum tah ta dụn;;
4337;11;43;"wal la żī naz za la mi nas sa mā `i mā `am bi qa dar , fa an syar nā bi hī bal da tam mai tā , ka żā li ka tukh ra jụn";;
4338;12;43;wal la żī kha la qal az wā ja kul la hā wa ja 'a la la kum mi nal ful ki wal an 'ā mi mā tar ka bụn;;
4339;13;43;li tas ta wụ 'a lā ẓu hụ ri hī ṡum ma taż ku rụ ni' ma ta rab bi kum i żas ta wai tum 'a lai hi wa ta qụ lụ sub ḥā nal la żī sakh kha ra la nā hā żā wa mā kun nā la hụ muq ri nīn;;
4340;14;43;wa in nā i lā rab bi nā la mung qa li bụn;;
4341;15;43;"wa ja 'a lụ la hụ min 'i bā di hī juz `ā , in nal in sā na la ka fụ rum mu bīn";;
4342;16;43;a mit ta kha ża mim mā yakh lu qu ba nā tiw wa aṣ fā kum bil ba nīn;;
4343;17;43;wa i żā busy syi ra a ḥa du hum bi mā ḍa ra ba lir raḥ mā ni ma ṡa lan ẓal la waj hu hụ mus wad daw wa hu wa ka ẓīm;;
4344;18;43;a wa may yu nasy sya `u fil ḥil ya ti wa hu wa fil khi ṣā mi gai ru mu bīn;;
4345;19;43;"wa ja 'a lul ma lā `i ka tal la żī na hum 'i bā dur raḥ mā ni i nā ṡā , a sya hi dụ khal qa hum , sa tuk ta bu sya hā da tu hum wa yus `a lụn";;
4346;20;43;"wa qā lụ lau syā `ar raḥ mā nu mā 'a bad nā hum , mā la hum bi żā li ka min 'il min in hum il lā yakh ru ṣụn";;
4347;21;43;am ā tai nā hum ki tā bam ming qab li hī fa hum bi hī mus tam si kụn;;
4348;22;43;bal qā lū in nā wa jad nā ā bā `a nā 'a lā um ma tiw wa in nā 'a lā ā ṡā ri him muh ta dụn;;
4349;23;43;wa ka żā li ka mā ar sal nā ming qab li ka fī qar ya tim min na żī rin il lā qā la mut ra fụ hā in nā wa jad nā ā bā `a nā 'a lā um ma tiw wa in nā 'a lā ā ṡā ri him muq ta dụn;;
4350;24;43;"qā la a wa lau ji` tu kum bi `ah dā mim mā wa jat tum 'a lai hi ā bā `a kum , qā lū in nā bi mā ur sil tum bi hī kā fi rụn";;
4351;25;43;fan ta qam nā min hum fan ẓur kai fa kā na 'ā qi ba tul mu każ żi bīn;;
4352;26;43;wa iż qā la ib rā hī mu li `a bī hi wa qau mi hī in na nī ba rā `um mim mā ta' bu dụn;;
4353;27;43;il lal la żī fa ṭa ra nī fa in na hụ sa yah dīn;;
4354;28;43;wa ja 'a la hā ka li ma tam bā qi ya tan fī 'a qi bi hī la 'al la hum yar ji 'ụn;;
4355;29;43;bal mat ta' tu hā `u lā `i wa ā bā `a hum ḥat tā jā `a hu mul ḥaq qu wa ra sụ lum mu bīn;;
4356;30;43;wa lam mā jā `a hu mul ḥaq qu qā lụ hā żā siḥ ruw wa in nā bi hī kā fi rụn;;
4357;31;43;wa qā lụ lau lā nuz zi la hā żal qur `ā nu 'a lā ra ju lim mi nal qar ya tai ni 'a ẓīm;;
4358;32;43;"a hum yaq si mụ na raḥ ma ta rab bik , naḥ nu qa sam nā bai na hum ma 'ī sya ta hum fil ḥa yā tid dun yā wa ra fa' nā ba' ḍa hum fau qa ba' ḍin da ra jā til li yat ta khi ża ba' ḍu hum ba' ḍan sukh riy yā , wa raḥ ma tu rab bi ka khai rum mim mā yaj ma 'ụn";;
4359;33;43;wa lau lā ay ya kụ nan nā su um ma taw wā ḥi da tal la ja 'al nā li may yak fu ru bir raḥ mā ni li bu yụ ti him su qu fam min fiḍ ḍa tiw wa ma 'ā ri ja 'a lai hā yaẓ ha rụn;;
4360;34;43;wa li bu yụ ti him ab wā baw wa su ru ran 'a lai hā yat ta ki `ụn;;
4361;35;43;"wa zukh ru fā , wa ing kul lu żā li ka lam mā ma tā 'ul ḥa yā tid dun yā , wal ā khi ra tu 'in da rab bi ka lil mut ta qīn";;
4362;36;43;wa may ya' syu 'an żik rir raḥ mā ni nu qay yiḍ la hụ syai ṭā nan fa hu wa la hụ qa rīn;;
4363;37;43;wa in na hum la ya ṣud dụ na hum 'a nis sa bī li wa yaḥ sa bụ na an na hum muh ta dụn;;
4364;38;43;ḥat tā i żā jā `a nā qā la yā lai ta bai nī wa bai na ka bu' dal masy ri qai ni fa bi` sal qa rīn;;
4365;39;43;wa lay yan fa 'a ku mul yau ma iẓ ẓa lam tum an na kum fil 'a żā bi musy ta ri kụn;;
4366;40;43;a fa an ta tus mi 'uṣ ṣum ma au tah dil 'um ya wa mang kā na fī ḍa lā lim mu bīn;;
4367;41;43;fa im mā naż ha ban na bi ka fa in nā min hum mun ta qi mụn;;
4368;42;43;au nu ri yan na kal la żī wa 'ad nā hum fa in nā 'a lai him muq ta di rụn;;
4369;43;43;"fas tam sik bil la żī ụ ḥi ya i laīk , in na ka 'a lā ṣi rā ṭim mus ta qīm";;
4370;44;43;"wa in na hụ la żik rul la ka wa li qau mik , wa sau fa tus `a lụn";;
4371;45;43;was `al man ar sal nā ming qab li ka mir ru su li nā a ja 'al nā min dụ nir raḥ mā ni ā li ha tay yu' ba dụn;;
4372;46;43;wa la qad ar sal nā mụ sā bi `ā yā ti nā i lā fir 'au na wa ma la `i hī fa qā la in nī ra sụ lu rab bil 'ā la mīn;;
4373;47;43;fa lam mā jā `a hum bi `ā yā ti nā i żā hum min hā yaḍ ḥa kụn;;
4374;48;43;"wa mā nu rī him min ā ya tin il lā hi ya ak ba ru min ukh ti hā , wa a khaż nā hum bil 'a żā bi la 'al la hum yar ji 'ụn";;
4375;49;43;"wa qā lụ yā ay yu has sā ḥi rud 'u la nā rab ba ka bi mā 'a hi da 'in dak , in na nā la muh ta dụn";;
4376;50;43;fa lam mā ka syaf nā 'an hu mul 'a żā ba i żā hum yang ku ṡụn;;
4377;51;43;"wa nā dā fir 'au nu fī qau mi hī qā la yā qau mi a lai sa lī mul ku miṣ ra wa hā żi hil an hā ru taj rī min taḥ tī , a fa lā tub ṣi rụn";;
4378;52;43;am a na khai rum min hā żal la żī hu wa ma hī nuw wa lā ya kā du yu bīn;;
4379;53;43;fa lau lā ul qi ya 'a lai hi as wi ra tum min ża ha bin au jā `a ma 'a hul ma lā `i ka tu muq ta ri nīn;;
4380;54;43;"fas ta khaf fa qau ma hụ fa a ṭā 'ụh , in na hum kā nụ qau man fā si qīn";;
4381;55;43;fa lam mā ā sa fụ nan ta qam nā min hum fa ag raq nā hum aj ma 'īn;;
4382;56;43;fa ja 'al nā hum sa la faw wa ma ṡa lal lil ā khi rīn;;
4383;57;43;wa lam mā ḍu ri bab nu mar ya ma ma ṡa lan i żā qau mu ka min hu ya ṣid dụn;;
4384;58;43;"wa qā lū a ā li ha tu nā khai run am huw , mā ḍa ra bụ hu la ka il lā ja da lā , bal hum qau mun kha ṣi mụn";;
4385;59;43;in hu wa il lā 'ab dun an 'am nā 'a lai hi wa ja 'al nā hu ma ṡa lal li ba nī is rā `īl;;
4386;60;43;wa lau na syā `u la ja 'al nā ming kum ma lā `i ka tan fil ar ḍi yakh lu fụn;;
4387;61;43;"wa in na hụ la 'il mul lis sā 'a ti fa lā tam ta run na bi hā wat ta bi 'ụn , hā żā ṣi rā ṭum mus ta qīm";;
4388;62;43;"wa lā ya ṣud dan na ku musy syai ṭān , in na hụ la kum 'a duw wum mu bīn";;
4389;63;43;"wa lam mā jā `a 'ī sā bil bay yi nā ti qā la qad ji` tu kum bil ḥik ma ti wa li `u bay yi na la kum ba' ḍal la żī takh ta li fụ na fīh , fat ta qull llā ha wa a ṭī 'ụn";;
4390;64;43;"in nall llā ha hu wa rab bī wa rab bu kum fa' bu dụh , hā żā ṣi rā ṭum mus ta qīm";;
4391;65;43;"fakh ta la fal aḥ zā bu mim bai ni him , fa wai lul lil la żī na ẓa la mụ min 'a żā bi yau min a līm";;
4392;66;43;hal yan ẓu rụ na il las sā 'a ta an ta` ti ya hum bag ta taw wa hum lā yasy 'u rụn;;
4393;67;43;al a khil lā `u yau ma `i żim ba' ḍu hum li ba' ḍin 'a duw wun il lal mut ta qīn;;
